,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
26510,$946.00,M,AV,NE,$946.40,GHI001463827,CR,28-Dec-17,40-44,AM,0
15200,$462.00,F,AV,M,$462.00,GHI000252176,CR,04-Sep-19,60-64,C,0
21095,$446.00,F,AV,NE,$446.25,GHI000183813,CR,21-Oct-20,55-59,S,0
8751,$340.00,F,RP,NE,$340.00,GHI000492048,CR,01-Apr-19,25-29,S,0
37693,$285.00,F,AV,M,$285.00,GHI000699648,CR,04-Aug-17,20-24,AM,0
29873,"$1,880.00",F,AV,O,"$1,880.00",GHI000132614,CR,28-Feb-19,65+,AM,0
30461,"$1,500.00",M,AV,M,"$1,500.00",GHI000135448,CR,23-Sep-19,30-34,AM,0
24341,"$2,160.00",M,AV,NE,"$2,160.00",GHI000076584,CR,26-Mar-19,50-54,AM,0
26739,$190.00,F,AV,M,$190.00,GHI000640809,CR,13-Jul-17,20-24,NL,0
17848,$230.00,F,RP,O,$230.00,GHI000955908,CR,10-Jan-19,20-24,AM,0
1656,"$1,520.00",F,AV,M,"$1,520.00",GHI000258822,CR,31-May-18,25-29,W,0
12062,$308.00,F,AV,NE,$308.00,GHI001304576,CR,12-Jul-18,65+,O,0
14395,$134.00,F,AV,M,$134.00,GHI000135471,CR,17-Aug-18,25-29,O,0
29459,$570.00,F,RP,PP,$570.00,GHI000133929,CR,19-Sep-18,35-39,AM,0
18372,$660.00,F,AV,M,$660.00,GHI001347850,CR,21-Mar-18,30-34,C,0
15395,$968.00,F,AV,M,$968.23,GHI000302090,CR,05-Jul-17,35-39,BP,0
8140,"$2,400.00",F,AV,PP,"$2,400.00",GHI000138501,CR,29-Jan-19,25-29,AM,0
1272,"$1,160.00",F,AV,M,"$1,160.00",GHI000877574,CR,05-Jun-19,25-29,BP,0
31596,"$1,950.00",F,AV,M,"$1,950.00",GHI000137495,CR,13-Nov-17,20-24,AM,0
29822,$235.00,F,AV,M,$235.00,GHI000132614,CR,07-Dec-16,45-49,AM,0
4905,$175.00,F,AV,M,$174.92,GHI001263894,CR,16-Oct-17,25-29,BP,0
9718,"$1,184.00",F,AV,M,"$1,184.00",GHI001613839,CR,13-Nov-20,35-39,O,0
10121,"$1,000.00",M,AV,O,"$1,000.00",GHI000642567,CR,09-Nov-17,50-54,W,0
25477,$472.00,M,AV,U,$471.97,GHI000077870,CR,20-Mar-20,50-54,AM,0
18274,"$2,100.00",M,AV,M,"$2,100.00",GHI001691402,CR,13-Mar-19,65+,C,0
26462,$300.00,F,AV,NE,$300.00,GHI001544452,CR,16-Jun-20,40-44,S,0
6574,$160.00,M,AV,M,$160.00,GHI000155392,CR,09-Jun-20,50-54,S,0
2080,$355.00,M,AV,NE,$354.75,GHI001088287,CR,31-Mar-17,45-49,AM,0
4405,$220.00,F,AV,M,$220.00,GHI001621763,CR,01-Aug-19,20-24,N,0
1011,$170.00,M,AV,PP,$170.00,GHI000877574,CR,02-Nov-18,20-24,BP,0
17634,$660.00,M,AV,M,$660.00,GHI000122632,CR,14-Feb-18,25-29,C,0
20350,$600.00,M,AV,NE,$600.00,GHI000143720,CR,18-Sep-19,55-59,W,0
13372,$600.00,M,AV,M,$600.00,GHI000377603,CR,13-Jun-18,25-29,C,0
7975,$975.00,M,AV,O,$975.00,GHI001562883,CR,13-Oct-20,35-39,AM,0
28510,$245.00,F,AV,M,$245.00,GHI001953280,CR,31-Aug-20,35-39,W,0
26249,$624.00,F,AV,NE,$623.51,GHI000091437,CR,23-Sep-20,30-34,S,0
10893,"$2,480.00",F,AV,PP,"$2,480.00",GHI002074377,CR,25-Sep-20,20-24,AM,0
15080,$406.00,M,AV,M,$406.00,GHI000135471,CR,22-Sep-20,35-39,T,0
16197,$960.00,M,RP,M,$960.00,GHI000084252,CR,19-Jun-18,45-49,AM,0
13851,$680.00,F,AV,U,$680.00,GHI001621276,CR,24-Aug-20,20-24,AM,0
35465,"$1,800.00",F,AV,M,"$1,800.00",GHI000140632,CR,17-Jan-20,30-34,W,0
20233,$910.00,F,AV,M,$910.00,GHI000143720,CR,07-Jun-18,25-29,W,0
9895,$500.00,M,AV,U,$500.00,GHI001260818,CR,17-Oct-17,35-39,AM,0
26004,"$2,251.00",F,AV,M,"$2,251.02",GHI000964616,CR,19-Nov-20,30-34,W,0
34208,$520.00,F,AV,M,$520.00,GHI000141152,CR,28-Feb-19,40-44,AM,0
10233,$450.00,F,AV,NE,$450.00,GHI000904490,CR,20-Dec-17,35-39,S,0
25432,$904.00,M,RP,U,$904.27,GHI000074555,CR,25-Aug-20,25-29,NL,0
16596,$590.00,F,AV,NE,$590.00,GHI001886721,CR,04-Feb-20,65+,T,0
38252,"$1,240.00",F,AV,M,"$1,240.00",GHI001065478,CR,27-Jun-18,40-44,Wlg,0
19857,$255.00,M,AV,O,$255.00,GHI001460229,CR,21-Dec-17,65+,AM,0
32985,$929.00,F,AV,NE,$928.57,GHI000140573,CR,20-Oct-20,20-24,O,0
32640,"$1,110.00",F,AV,O,"$1,110.00",GHI000141841,CR,26-Sep-19,25-29,AM,0
2197,$500.00,M,AV,NE,$500.00,GHI001285888,CR,14-Sep-18,40-44,O,0
10022,$524.00,F,AV,PP,$524.00,GHI000364342,CR,07-Dec-17,20-24,AM,0
17387,"$1,520.00",M,AV,O,"$1,520.00",GHI000215123,CR,22-Oct-19,50-54,C,0
18138,"$1,290.00",F,AV,M,"$1,290.00",GHI000140048,CR,03-Oct-18,50-54,Wlg,0
37153,$150.00,M,AV,M,$150.00,GHI001457921,CR,29-Apr-20,50-54,EC,0
12529,$488.00,F,AV,M,$488.00,GHI001304576,CR,14-Jul-20,25-29,O,0
6517,$180.00,M,AV,M,$180.00,GHI000147468,CR,06-Jul-17,40-44,AM,0
13910,"$1,299.00",M,AV,PP,"$1,299.00",GHI001621276,CR,08-Sep-20,25-29,O,0
2798,$730.00,M,AV,O,$730.25,GHI000190721,CR,19-Jan-17,65+,AM,0
18022,$920.00,M,AV,PP,$920.00,GHI000955908,CR,12-Feb-20,25-29,AM,0
22581,"$1,400.00",F,AV,M,"$1,400.00",GHI000349460,CR,28-Nov-17,35-39,W,0
6414,$220.00,M,AV,NE,$220.00,GHI001470212,CR,06-Jun-18,25-29,W,0
41,$860.00,M,AV,M,$860.00,GHI001599497,CR,25-Sep-18,55-59,BP,0
16425,$360.00,M,AV,PP,$360.00,GHI000084252,CR,29-Oct-20,45-49,AM,0
2145,$960.00,M,AV,M,$960.00,GHI000181766,CR,07-Dec-18,45-49,AM,1
15028,$400.00,M,AV,M,$400.00,GHI000135471,CR,07-Jul-20,18-19,O,0
29554,$960.00,F,AV,M,$960.00,GHI000133929,CR,24-Jan-18,50-54,AM,0
11357,$755.00,M,AV,O,$755.00,GHI000571181,CR,15-Jun-17,35-39,C,0
6363,$330.00,F,RP,U,$330.00,GHI000812552,CR,26-Feb-18,35-39,T,0
31790,"$1,820.00",F,AV,PP,"$1,820.00",GHI000137495,CR,19-Jul-19,25-29,AM,0
24758,$490.00,M,AV,M,$490.00,GHI000854560,CR,01-May-17,25-29,AM,0
15209,$245.00,M,AV,M,$245.00,GHI000194056,CR,03-Apr-18,50-54,AM,0
3913,$395.00,F,AV,O,$395.00,GHI001418752,CR,11-May-18,35-39,C,0
9623,$229.00,F,AV,NE,$229.00,GHI001224962,CR,14-Dec-18,25-29,S,0
15246,$736.00,F,AV,PP,$736.00,GHI000088364,CR,18-Nov-19,50-54,AM,0
28833,$720.00,M,AV,NE,$720.00,GHI000868864,CR,09-Jul-18,20-24,AM,0
32573,$640.00,M,AV,PP,$640.00,GHI000141841,CR,17-Jul-18,25-29,AM,0
10693,$120.00,M,AV,NE,$120.00,GHI000644870,CR,07-Jan-19,25-29,C,0
13961,$250.00,F,AV,M,$250.00,GHI000736512,CR,05-Dec-16,20-24,NL,0
29814,"$2,251.00",F,AV,O,"$2,251.02",GHI000149043,CR,14-Oct-20,45-49,AM,0
25464,$976.00,M,AV,M,$976.36,GHI000081587,CR,10-May-17,65+,W,0
21429,"$1,280.00",M,AV,M,"$1,280.00",GHI001761792,CR,13-Dec-19,20-24,AM,0
14646,$124.00,M,AV,M,$124.00,GHI000135471,CR,25-Aug-20,60-64,O,0
25680,$423.00,F,AV,NE,$423.07,GHI000100692,CR,03-Sep-20,40-44,NL,0
17107,$403.00,M,AV,M,$402.50,GHI000208151,CR,29-Dec-16,30-34,NL,0
16400,$360.00,M,AV,NE,$360.00,GHI000084252,CR,17-Jul-20,45-49,AM,0
26205,$507.00,F,RP,M,$507.15,GHI000141586,CR,14-Nov-19,45-49,AM,0
7395,$283.00,F,AV,O,$283.33,GHI000151115,CR,15-Aug-18,25-29,AM,0
17817,$200.00,M,AV,M,$200.00,GHI000955908,CR,15-Jun-18,35-39,AM,0
14484,$200.00,M,AV,M,$200.00,GHI000135471,CR,08-Oct-19,30-34,O,0
13260,$239.00,M,AV,M,$239.00,GHI000209422,CR,18-May-17,45-49,C,0
28635,$376.00,F,AV,NE,$375.50,GHI000093734,CR,18-Sep-19,55-59,S,0
35945,$330.00,F,AV,M,$330.00,GHI000083992,CR,17-Apr-18,30-34,T,0
6495,$260.00,F,AV,M,$260.00,GHI000136201,CR,14-Feb-17,35-39,EC,0
19648,"$1,200.00",F,AV,M,"$1,200.00",GHI000238920,CR,16-Jan-20,40-44,AM,0
5007,$860.00,M,AV,M,$860.00,GHI001263894,CR,05-Jun-18,50-54,BP,0
9422,"$1,756.00",F,AV,NE,"$1,756.00",GHI000091678,CR,07-Mar-18,35-39,O,0
36970,$217.00,F,AV,M,$216.60,GHI000514846,CR,30-Oct-20,55-59,C,0
4655,$700.00,F,AV,NE,$700.00,GHI001929993,CR,01-Apr-20,25-29,W,0
36182,$870.00,F,AV,NE,$870.00,GHI000179530,CR,16-Jun-20,20-24,T,0
34696,"$1,000.00",F,RP,M,"$1,000.00",GHI000562465,CR,14-Mar-19,45-49,NL,0
37892,"$1,050.00",F,AV,M,"$1,050.00",GHI001479695,CR,23-Jan-18,30-34,AM,0
37229,"$1,160.00",F,AV,NE,"$1,160.00",GHI000835853,CR,24-Nov-17,35-39,S,0
15299,$200.00,F,AV,M,$200.00,GHI000110856,CR,21-Nov-19,55-59,AM,0
12216,$68.00,GD,AV,NE,$68.00,GHI001304576,CR,17-Jun-20,18-19,O,0
31243,$50.00,F,AV,M,$50.00,GHI000137495,CR,30-Aug-18,30-34,AM,0
30230,$264.00,F,AV,O,$264.12,GHI000322562,CR,02-Sep-19,18-19,AM,0
33700,"$1,000.00",F,RP,NE,"$1,000.00",GHI000151091,CR,05-Apr-17,50-54,AM,0
34770,$440.00,M,AV,M,$440.00,GHI000389160,CR,27-Mar-18,65+,NL,0
34481,$175.00,F,RP,NE,$175.00,GHI000077887,CR,21-Mar-17,20-24,BP,0
14829,$268.00,F,AV,PP,$268.00,GHI000135471,CR,09-Oct-18,35-39,O,0
6716,$368.00,F,AV,M,$368.00,GHI000226053,CR,18-Jan-19,20-24,W,0
5591,"$1,100.00",F,AV,M,"$1,100.00",GHI000138796,CR,20-Oct-17,65+,EC,0
29689,"$1,977.00",F,AV,PP,"$1,977.42",GHI000134162,CR,05-Feb-18,35-39,AM,0
19821,$395.00,M,AV,NE,$395.00,GHI000272648,CR,05-Apr-17,40-44,W,0
18875,$150.00,F,AV,PP,$150.00,GHI000966916,CR,04-Jan-19,25-29,AM,0
20119,$200.00,M,AV,NE,$200.00,GHI000143720,CR,21-Feb-20,30-34,W,0
22172,$760.00,F,AV,NE,$760.00,GHI001347333,CR,11-Jul-17,50-54,C,0
8879,$920.00,M,AV,M,$920.00,GHI000208391,CR,15-Feb-17,35-39,AM,1
5294,$240.00,F,RP,M,$240.00,GHI000147987,CR,20-Feb-19,20-24,N,0
4324,$385.00,M,RP,PP,$385.00,GHI000275983,CR,15-May-18,50-54,AM,0
15577,"$1,020.00",F,AV,NE,"$1,020.00",GHI001834767,CR,13-Nov-19,30-34,S,0
5506,$280.00,F,AV,M,$280.00,GHI000138796,CR,02-Aug-17,20-24,EC,0
14765,$212.00,M,AV,M,$212.00,GHI000135471,CR,27-Mar-18,40-44,O,0
17187,$426.00,M,AV,M,$425.50,GHI000208151,CR,13-Aug-18,45-49,NL,0
19790,$300.00,F,AV,M,$300.00,GHI000425244,CR,25-Oct-17,50-54,AM,0
10094,"$1,380.00",F,AV,O,"$1,380.00",GHI001324548,CR,10-May-17,45-49,AM,0
33267,"$1,920.00",F,AV,PP,"$1,920.00",GHI000140573,CR,25-Jun-20,25-29,O,0
23863,$355.00,M,AV,O,$354.80,GHI000304398,CR,16-Dec-16,60-64,AM,0
3203,"$1,520.00",F,AV,M,"$1,520.00",GHI000086145,CR,20-Jul-17,20-24,AM,0
24194,$525.00,F,AV,M,$525.00,GHI000076584,CR,09-Jun-20,30-34,AM,0
10361,$400.00,M,AV,NE,$400.00,GHI000365313,CR,03-Jun-20,45-49,AM,0
12591,"$1,020.00",M,AV,M,"$1,020.00",GHI000086319,CR,13-Jan-20,65+,Wlg,0
38755,$145.00,M,AV,M,$145.00,GHI000873223,CR,29-May-20,25-29,EC,0
21702,$800.00,F,AV,NE,$800.00,GHI000157021,CR,15-May-17,35-39,EC,0
31963,"$2,860.00",F,AV,PP,"$2,859.75",GHI000512009,CR,01-Aug-18,20-24,AM,0
5940,$100.00,M,RP,NE,$100.00,GHI000087637,CR,17-Jan-17,45-49,AM,0
25979,$466.00,F,AV,PP,$465.75,GHI001276162,CR,14-Feb-19,25-29,O,0
33631,"$2,000.00",F,AV,M,"$2,000.00",GHI000134149,CR,23-Apr-19,45-49,AM,0
28056,$244.00,M,AV,NE,$243.58,GHI000091477,CR,20-Sep-19,25-29,S,0
19466,$870.00,F,AV,U,$870.00,GHI000238920,CR,14-Oct-19,20-24,O,0
12349,$448.00,F,AV,M,$448.00,GHI001304576,CR,25-Jun-18,40-44,O,0
26819,$380.00,F,AV,O,$380.00,GHI000469010,CR,21-May-19,30-34,AM,0
9264,$395.00,F,AV,NE,$395.00,GHI000091678,CR,12-Apr-18,20-24,O,0
29070,$660.00,M,AV,U,$660.00,GHI000084353,CR,13-Mar-20,25-29,AM,0
24607,$480.00,F,AV,M,$480.00,GHI000170760,CR,21-Dec-16,20-24,AM,0
2297,$890.00,F,RP,M,$890.00,GHI000489486,CR,20-Mar-17,20-24,T,0
25449,$669.00,F,AV,M,$669.30,GHI000121878,CR,22-Feb-18,35-39,C,0
24968,$288.00,M,AV,M,$287.50,GHI000277249,CR,29-Oct-19,18-19,N,0
13009,$299.00,F,AV,M,$299.00,GHI000397845,CR,20-Feb-20,50-54,S,0
3889,$263.00,M,AV,NE,$263.32,GHI000081332,CR,08-Aug-19,25-29,T,0
18658,$840.00,M,AV,O,$840.00,GHI001106692,CR,16-Mar-18,60-64,AM,0
469,$450.00,F,AV,M,$450.00,GHI000195848,CR,15-Sep-17,20-24,AM,0
25569,"$1,814.00",F,AV,M,"$1,813.78",GHI000283422,CR,15-Jun-17,25-29,NL,0
27634,"$1,395.00",F,RP,U,"$1,395.00",GHI000621829,CR,30-Dec-19,25-29,W,0
31751,$190.00,M,AV,NE,$190.00,GHI000137495,CR,07-Feb-19,65+,AM,0
16366,$360.00,M,AV,M,$360.00,GHI000084252,CR,10-Mar-20,40-44,AM,0
27335,$295.00,M,AV,O,$295.00,GHI000145504,CR,23-Apr-19,35-39,AM,0
7153,"$1,400.00",F,AV,NE,"$1,400.00",GHI001442820,CR,23-May-19,20-24,AM,0
19779,"$1,580.00",M,AV,U,"$1,580.00",GHI001059589,CR,29-Nov-17,55-59,AM,0
37475,$735.00,M,RP,M,$735.00,GHI000076589,CR,14-Mar-19,35-39,AM,0
21339,$640.00,M,AV,M,$640.00,GHI001761792,CR,22-Aug-19,30-34,AM,0
3945,$600.00,M,RP,M,$600.00,GHI000960006,CR,25-Feb-19,35-39,BP,0
26710,$280.00,F,AV,PP,$280.00,GHI000140297,CR,04-Mar-20,30-34,AM,0
9185,$660.00,M,AV,M,$660.20,GHI001374730,CR,10-Sep-20,40-44,C,0
18788,"$4,167.00",M,AV,PP,"$4,166.85",GHI000153734,CR,20-Jun-19,25-29,NL,0
10489,$782.00,M,AV,M,$782.00,GHI000095391,CR,04-Apr-19,25-29,AM,0
27203,$400.00,F,AV,NE,$400.00,GHI000177956,CR,29-Nov-18,45-49,C,0
16519,$555.00,M,AV,NE,$555.00,GHI001571584,CR,31-Aug-18,45-49,EC,0
9584,$900.00,F,AV,O,$900.00,GHI000083721,CR,28-Mar-17,30-34,AM,0
30855,$753.00,M,AV,NE,$752.50,GHI000111362,CR,01-May-17,65+,NL,0
8001,$960.00,M,AV,M,$960.00,GHI001562883,CR,30-Nov-20,35-39,O,0
26852,"$2,000.00",F,AV,O,"$2,000.00",GHI001700361,CR,03-Jul-19,20-24,AM,0
37136,$200.00,M,AV,M,$200.00,GHI001457921,CR,07-Oct-19,30-34,EC,0
689,$661.00,F,AV,NE,$660.64,GHI001861138,CR,18-Mar-20,45-49,N,0
404,$280.00,F,AV,M,$280.00,GHI000250631,CR,10-Sep-20,30-34,AM,0
29382,$300.00,F,AV,M,$300.00,GHI001519119,CR,04-Jul-19,20-24,BP,0
1703,$240.00,F,AV,M,$240.00,GHI000085565,CR,25-Jul-18,35-39,C,0
24283,"$2,200.00",F,AV,O,"$2,200.00",GHI000076584,CR,12-Feb-18,30-34,AM,0
8167,$275.00,F,AV,M,$275.00,GHI001425932,CR,31-Jan-18,20-24,C,0
6349,$720.00,M,RP,M,$720.00,GHI000200720,CR,03-Feb-17,20-24,Wlg,0
18145,$510.00,F,AV,U,$510.00,GHI000140048,CR,13-May-20,35-39,Wlg,0
5027,$540.00,F,AV,NE,$540.00,GHI001263894,CR,20-Sep-18,20-24,BP,0
25851,$207.00,M,AV,M,$207.00,GHI000075035,CR,19-Jul-17,20-24,NL,0
7569,"$1,075.00",F,RP,M,"$1,075.00",GHI000151115,CR,27-Jan-17,20-24,AM,0
29244,$450.00,F,AV,M,$450.00,GHI001988615,CR,17-Jun-20,30-34,T,0
18382,"$1,000.00",F,AV,M,"$1,000.00",GHI000993796,CR,12-Jun-18,55-59,NL,0
15363,$260.00,F,AV,NE,$260.00,GHI001264903,CR,29-Dec-16,17,O,0
31003,"$2,080.00",F,AV,PP,"$2,080.00",GHI000143726,CR,16-Mar-20,20-24,AM,0
34632,$381.00,M,AV,NE,$380.70,GHI000090745,CR,04-Aug-20,50-54,AM,0
4380,$385.00,M,RP,PP,$385.00,GHI000275983,CR,03-Dec-18,25-29,AM,0
15640,$120.00,F,AV,NE,$120.00,GHI000194567,CR,17-Nov-17,35-39,AM,0
26669,$285.00,M,AV,PP,$284.50,GHI000140297,CR,07-Aug-17,50-54,AM,0
4001,$280.00,M,AV,M,$280.00,GHI000275983,CR,27-Apr-17,45-49,T,0
895,$400.00,M,AV,NE,$400.00,GHI000877574,CR,08-Jun-17,20-24,BP,0
26918,"$1,100.00",F,AV,M,"$1,100.00",GHI000225073,CR,15-Mar-18,25-29,W,0
36873,$257.00,M,AV,M,$256.68,GHI000514856,CR,23-Jul-18,65+,C,0
33762,$380.00,M,AV,NE,$380.00,GHI000135952,CR,05-Dec-17,65+,AM,0
19918,$440.00,M,AV,M,$440.00,GHI000143720,CR,22-May-17,45-49,W,0
23949,"$2,004.00",F,AV,M,"$2,004.30",GHI000641537,CR,28-Mar-18,25-29,AM,0
22689,$600.00,M,AV,M,$600.00,GHI000300818,CR,12-Mar-20,25-29,S,0
33344,$570.00,F,AV,M,$570.00,GHI000133139,CR,01-Dec-17,30-34,AM,0
12443,$494.00,M,AV,M,$494.00,GHI001304576,CR,08-Aug-19,30-34,O,0
10114,$633.00,F,AV,NE,$633.00,GHI000642567,CR,13-Dec-16,25-29,W,0
7763,$320.00,F,AV,M,$320.00,GHI000151115,CR,09-Sep-19,35-39,AM,0
5508,$280.00,F,AV,M,$280.00,GHI000138796,CR,06-Sep-17,20-24,EC,0
37305,$200.00,M,AV,NE,$200.00,GHI000157228,CR,19-Jan-18,25-29,S,0
14085,$250.00,F,AV,M,$250.00,GHI000802562,CR,03-Mar-17,30-34,AM,0
12109,$580.00,M,AV,M,$580.00,GHI001304576,CR,15-Jan-19,40-44,BP,0
23046,$520.00,F,AV,O,$520.00,GHI000203014,CR,18-Feb-19,65+,AM,0
12992,$633.00,M,AV,M,$632.50,GHI001435908,CR,21-Dec-17,55-59,EC,0
29056,$975.00,M,RP,NE,$975.00,GHI000084353,CR,22-Jan-20,60-64,AM,0
17564,$676.00,M,AV,M,$676.20,GHI001799176,CR,10-Sep-20,60-64,EC,0
25549,$230.00,F,AV,NE,$229.75,GHI000761345,CR,02-May-19,30-34,C,0
25901,$679.00,F,AV,M,$679.15,GHI000936198,CR,09-Sep-20,65+,W,0
37307,$220.00,M,AV,O,$220.00,GHI000157228,CR,08-Feb-18,55-59,S,0
25573,$493.00,F,RP,M,$492.77,GHI000283422,CR,14-Sep-17,55-59,AM,0
13099,$170.00,F,AV,O,$170.00,GHI000146188,CR,01-Oct-19,60-64,AM,0
18003,$960.00,F,AV,M,$960.00,GHI000955908,CR,23-Apr-19,30-34,AM,0
5753,"$1,178.00",F,AV,O,"$1,177.79",GHI000963334,CR,25-Oct-19,25-29,O,0
34111,$100.00,F,AV,NE,$100.00,GHI000112394,CR,12-Jun-19,45-49,AM,0
31076,$530.00,F,AV,M,$530.00,GHI000137495,CR,11-Apr-17,30-34,AM,0
23719,$633.00,F,AV,PP,$632.50,GHI000094982,CR,27-Jan-17,35-39,AM,0
36620,$190.00,F,AV,NE,$190.00,GHI000079389,CR,19-Aug-19,20-24,BP,0
6332,$450.00,F,AV,NE,$450.00,GHI000981763,CR,05-Nov-18,20-24,N,0
32919,$700.00,M,AV,M,$700.00,GHI000140573,CR,27-Nov-19,60-64,W,0
17962,$920.00,F,AV,PP,$920.00,GHI000955908,CR,14-Sep-18,50-54,AM,0
16849,$700.00,M,AV,O,$700.00,GHI001582614,CR,24-Aug-18,50-54,Wlg,0
10805,$230.00,M,AV,NE,$230.00,GHI000078662,CR,05-May-17,45-49,AM,0
34867,"$1,060.00",M,AV,U,"$1,060.00",GHI000217347,CR,20-Nov-17,45-49,AM,0
6973,$700.00,M,AV,O,$700.00,GHI000084021,CR,22-Feb-19,45-49,O,0
30944,"$1,760.00",F,AV,NE,"$1,760.00",GHI000134693,CR,15-Apr-19,20-24,W,0
29394,$236.00,F,AV,O,$235.88,GHI000133929,CR,22-Dec-16,40-44,AM,0
12297,$420.00,F,AV,M,$420.00,GHI001304576,CR,18-Oct-17,25-29,O,0
38574,"$1,240.00",F,AV,M,"$1,240.00",GHI001731335,CR,28-May-19,50-54,C,0
35675,$420.00,F,AV,NE,$420.00,GHI000080981,CR,04-Apr-19,25-29,W,0
6171,$633.00,M,AV,M,$633.33,GHI000196871,CR,09-Oct-17,20-24,AM,0
26706,$173.00,M,AV,O,$173.00,GHI000140297,CR,05-Feb-20,45-49,AM,0
1586,$420.00,F,AV,M,$420.00,GHI000258822,CR,07-Feb-18,20-24,NL,0
37129,$397.00,M,AV,M,$396.75,GHI001457921,CR,30-Aug-19,65+,EC,0
5833,$750.00,F,AV,M,$750.00,GHI000185355,CR,15-May-17,20-24,W,0
14224,$750.00,M,RP,O,$750.00,GHI000346627,CR,13-Jan-17,30-34,AM,0
34474,"$2,600.00",M,AV,M,"$2,600.00",GHI000157204,CR,07-Apr-20,50-54,AM,0
9543,$410.00,M,AV,O,$410.00,GHI000091678,CR,04-Jun-20,45-49,T,0
25888,$400.00,F,AV,M,$399.98,GHI000584204,CR,07-Feb-18,45-49,BP,0
7234,"$1,400.00",F,AV,NE,"$1,400.00",GHI001442820,CR,14-Jan-20,50-54,AM,0
21346,$600.00,M,AV,M,$600.00,GHI001761792,CR,09-Sep-19,30-34,AM,0
3766,$200.00,F,AV,M,$200.00,GHI000140127,CR,13-Oct-17,35-39,W,0
37529,$480.00,M,AV,NE,$480.00,GHI000076589,CR,31-Oct-17,35-39,AM,0
11948,$420.00,F,AV,NE,$420.00,GHI000370198,CR,01-Apr-19,35-39,AM,0
4478,$600.00,M,AV,M,$600.00,GHI000082061,CR,05-May-17,25-29,T,0
37645,"$1,000.00",F,AV,M,"$1,000.00",GHI000138775,CR,17-Jul-17,30-34,NL,0
37271,$337.00,M,RP,M,$336.95,GHI000164096,CR,06-Sep-19,20-24,BP,0
13022,$580.00,M,AV,M,$580.00,GHI000094840,CR,20-Dec-16,45-49,T,0
28342,"$1,500.00",F,AV,NE,"$1,500.00",GHI000080965,CR,29-Oct-19,25-29,O,0
3211,"$2,730.00",F,AV,NE,"$2,729.50",GHI000086145,CR,18-Sep-17,20-24,AM,0
1932,"$2,060.00",F,AV,M,"$2,060.00",GHI001407488,CR,22-Jun-18,20-24,AM,0
36320,$860.00,F,AV,NE,$860.00,GHI000079891,CR,26-Jun-17,30-34,O,0
11180,$445.00,F,AV,M,$445.00,GHI000221954,CR,29-Jun-17,25-29,O,0
16456,$195.00,F,AV,U,$195.00,GHI001571584,CR,29-Aug-18,30-34,EC,0
30532,"$1,520.00",F,AV,NE,"$1,520.00",GHI000599590,CR,28-Mar-17,25-29,AM,0
7291,$163.00,M,AV,M,$162.50,GHI001614851,CR,03-Dec-19,40-44,AM,0
30284,"$2,400.00",F,AV,M,"$2,400.00",GHI000322562,CR,29-Jul-20,60-64,AM,0
35369,$350.00,F,AV,O,$350.00,GHI000140632,CR,10-Jul-19,25-29,W,0
5139,$315.00,M,AV,NE,$315.23,GHI001370626,CR,11-Dec-17,45-49,S,0
13692,$380.00,F,AV,NE,$380.00,GHI001350149,CR,12-Jun-17,45-49,W,0
4035,$380.00,M,AV,NE,$380.00,GHI000275983,CR,29-Aug-17,50-54,T,0
18859,$387.00,F,AV,M,$386.66,GHI000743941,CR,18-Oct-18,20-24,AM,0
22796,$300.00,F,AV,NE,$300.00,GHI001280009,CR,02-Feb-17,25-29,AM,0
8714,$160.00,F,AV,M,$160.00,GHI000609537,CR,17-Dec-18,65+,C,0
33772,$365.00,F,AV,M,$365.00,GHI000135952,CR,30-Aug-19,35-39,AM,0
5151,$725.00,M,AV,M,$724.50,GHI001239560,CR,15-Jun-19,40-44,AM,0
4805,$315.00,F,RP,M,$315.00,GHI000161029,CR,14-Feb-17,35-39,EC,0
18097,"$1,280.00",F,AV,NE,"$1,280.00",GHI000611587,CR,21-Mar-19,20-24,S,0
17055,"$1,560.00",F,AV,M,"$1,560.00",GHI000935435,CR,30-Jul-20,30-34,C,0
23009,$300.00,F,AV,NE,$300.00,GHI001823236,CR,08-Feb-20,20-24,W,0
25476,"$1,425.00",M,AV,O,"$1,425.38",GHI000077870,CR,12-Mar-20,50-54,AM,0
24511,$160.00,F,RP,PP,$160.00,GHI000170760,CR,06-Mar-17,50-54,AM,0
26126,$329.00,M,AV,M,$329.18,GHI000850950,CR,14-Aug-19,40-44,AM,0
12165,$292.00,M,RP,U,$292.00,GHI001304576,CR,17-Oct-19,25-29,C,0
19088,"$1,000.00",F,RP,M,"$1,000.00",GHI001166855,CR,01-Jun-17,18-19,BP,0
23090,"$1,554.00",F,AV,PP,"$1,554.00",GHI000203014,CR,22-Dec-16,25-29,AM,0
16452,$200.00,M,AV,O,$200.00,GHI001571584,CR,06-Aug-18,35-39,EC,0
22636,$250.00,F,AV,M,$250.00,GHI001530124,CR,16-May-18,25-29,S,0
13298,$750.00,F,AV,M,$750.00,GHI001251869,CR,14-Dec-16,40-44,C,0
26972,"$2,080.00",F,RP,O,"$2,080.00",GHI001831425,CR,04-Sep-20,35-39,AM,0
7106,$180.00,F,AV,M,$180.00,GHI001442820,CR,06-Dec-17,20-24,AM,0
