,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
108225,$150.00,F,AV,NE,$150.00,GHI000284672,RA,29-Mar-18,25-29,C,0
124315,"$1,900.00",M,AV,M,"$1,900.00",GHI002032392,RA,13-Aug-20,40-44,C,0
68246,$420.00,F,AV,M,$420.00,GHI000143648,RA,24-Sep-18,30-34,W,0
132331,$500.00,M,RP,U,$500.00,GHI001534466,RA,01-Nov-19,18-19,C,0
8244,$165.00,M,AV,M,$165.00,GHI001417732,RA,19-Dec-18,25-29,NL,0
1602,$220.00,F,AV,NE,$220.00,GHI001242881,RA,16-Apr-19,65+,AM,0
21169,$770.00,F,AV,M,$770.00,GHI001950721,RA,09-Nov-20,35-39,AM,0
98759,$380.00,M,AV,M,$380.00,GHI000437510,RA,10-May-17,35-39,AM,0
9433,$770.00,F,RP,O,$770.00,GHI000153097,RA,31-Oct-17,20-24,AM,0
103237,$200.00,M,AV,NE,$200.00,GHI000140388,RA,22-Jun-20,35-39,C,0
117835,$130.00,M,AV,M,$130.00,GHI000128011,RA,13-Apr-17,50-54,BP,0
28747,$185.00,M,AV,NE,$185.00,GHI000079139,RA,14-Mar-18,45-49,BP,0
48573,$118.00,F,AV,NE,$118.00,GHI000112669,RA,22-Aug-17,30-34,O,0
34638,$440.00,F,AV,M,$440.00,GHI000227634,RA,29-May-19,30-34,C,0
97670,$620.00,M,AV,PP,$620.00,GHI001226497,RA,31-Oct-19,50-54,AM,0
111916,$640.00,F,RP,O,$640.00,GHI000092946,RA,23-Feb-18,20-24,C,0
94285,$460.00,F,RP,M,$460.00,GHI000722944,RA,14-May-18,25-29,AM,0
56904,$124.00,M,RP,PP,$124.00,GHI000112669,RA,20-Feb-19,30-34,O,0
9280,$185.00,F,AV,M,$185.00,GHI001231634,RA,16-Feb-18,20-24,W,0
72358,$70.00,M,AV,M,$70.00,GHI001124363,RA,13-Nov-17,20-24,W,0
141902,$355.00,F,AV,M,$355.00,GHI001853440,RA,31-Jul-20,30-34,AM,0
99127,$540.00,F,AV,M,$540.00,GHI000437510,RA,15-Oct-19,25-29,AM,0
35389,$900.00,M,AV,PP,$900.00,GHI001664526,RA,12-Jun-20,30-34,C,0
96507,$108.00,M,RP,O,$108.00,GHI001206283,RA,02-Oct-19,45-49,O,0
97501,$465.00,F,AV,M,$465.00,GHI000134418,RA,26-Aug-20,50-54,EC,0
69519,"$1,100.00",F,RP,NE,"$1,100.00",GHI000097565,RA,27-Jul-17,20-24,C,0
83346,$300.00,F,RP,NE,$300.00,GHI000097575,RA,05-Mar-19,20-24,O,0
6762,$270.00,F,AV,NE,$270.00,GHI002038803,RA,18-Aug-20,25-29,O,0
112220,$623.00,M,AV,M,$623.00,GHI001350916,RA,30-Sep-19,30-34,BP,0
92649,$550.00,M,RP,O,$550.00,GHI001018116,RA,28-Mar-17,45-49,C,0
77839,"$1,160.00",F,AV,NE,"$1,160.00",GHI001057551,RA,02-Dec-16,60-64,C,0
19455,$195.00,F,AV,NE,$195.00,GHI000115734,RA,26-Sep-19,50-54,N,0
118928,$700.00,M,RP,M,$700.00,GHI001750284,RA,12-Mar-20,30-34,AM,1
14256,$300.00,F,AV,M,$300.00,GHI000179530,RA,07-Jul-20,35-39,T,0
73757,$108.00,M,AV,NE,$108.00,GHI000312072,RA,26-Feb-20,45-49,O,0
107216,$460.00,F,AV,NE,$460.00,GHI001331978,RA,16-Apr-19,50-54,AM,0
14956,"$1,160.00",F,AV,NE,"$1,160.00",GHI000429326,RA,07-Jan-20,20-24,Wlg,0
3239,$500.00,F,AV,NE,$500.00,GHI001614851,RA,25-Jan-19,30-34,O,0
98423,$330.00,F,AV,M,$330.00,GHI000672256,RA,08-Feb-18,25-29,W,0
39699,$830.00,F,AV,M,$830.00,GHI000102929,RA,08-Nov-19,20-24,AM,0
24187,$200.00,M,AV,O,$200.00,GHI000147739,RA,21-May-19,25-29,O,0
121567,$230.00,F,AV,PP,$230.00,GHI001445888,RA,30-Jul-19,25-29,AM,0
128475,$350.00,F,RP,NE,$350.00,GHI000094154,RA,02-Sep-19,40-44,C,0
47306,$105.00,F,AV,M,$105.00,GHI000112669,RA,15-Jun-17,25-29,W,0
98755,$480.00,M,AV,NE,$480.00,GHI000437510,RA,05-May-17,20-24,AM,0
126273,$15.00,M,AV,M,$15.00,GHI000742666,RA,21-Feb-17,35-39,BP,0
49297,$210.00,F,AV,NE,$210.00,GHI000112669,RA,29-Sep-17,50-54,O,0
29878,$800.00,F,AV,NE,$800.00,GHI001537030,RA,15-May-18,40-44,AM,0
14437,$230.00,M,AV,O,$230.00,GHI000749835,RA,30-Nov-18,40-44,O,0
129722,$660.00,M,AV,NE,$660.00,GHI000238357,RA,20-Apr-17,25-29,AM,0
102546,$350.00,F,AV,PP,$350.00,GHI001581313,RA,03-Sep-18,60-64,AM,0
56373,$246.00,F,AV,NE,$246.00,GHI000112669,RA,11-Jan-19,40-44,O,0
129092,$350.00,F,AV,M,$350.00,GHI000147457,RA,29-Nov-18,25-29,T,0
67426,$400.00,M,AV,O,$400.00,GHI001571083,RA,23-Jul-18,25-29,AM,0
96445,$126.00,M,AV,M,$126.00,GHI001206283,RA,23-Jul-19,20-24,O,0
47078,$210.00,F,AV,M,$210.00,GHI000112669,RA,02-Jun-17,20-24,O,0
61229,$136.00,M,AV,M,$136.00,GHI000112669,RA,04-Nov-19,30-34,O,0
26818,$300.00,F,AV,M,$300.00,GHI000475912,RA,13-Mar-18,20-24,EC,0
75107,$400.00,M,AV,O,$400.00,GHI000168722,RA,12-Jun-19,60-64,S,0
96735,$188.00,F,AV,O,$188.00,GHI001206283,RA,29-May-20,65+,O,0
86044,$150.00,F,AV,NE,$150.00,GHI001252864,RA,01-Feb-17,18-19,C,0
111634,$430.00,F,AV,NE,$430.00,GHI000082031,RA,12-Feb-20,40-44,T,0
70218,"$1,064.00",F,AV,NE,"$1,064.00",GHI001468163,RA,29-May-18,60-64,AM,0
131090,$352.00,F,AV,M,$352.00,GHI000100226,RA,23-Oct-19,40-44,C,0
120692,$780.00,F,AV,M,$780.00,GHI001636114,RA,12-Jun-20,35-39,AM,0
108232,$320.00,F,RP,U,$320.00,GHI000284672,RA,23-Jul-20,20-24,C,0
117447,$691.00,F,AV,M,$691.02,GHI000074755,RA,07-May-20,25-29,NL,0
16796,$525.00,F,AV,NE,$525.00,GHI000465438,RA,01-May-17,35-39,S,0
107627,$570.00,F,AV,PP,$569.75,GHI000081306,RA,15-Sep-17,20-24,AM,0
8051,$530.00,F,AV,M,$530.00,GHI000143720,RA,20-Jul-18,20-24,W,0
77308,$270.00,F,AV,U,$270.00,GHI000094104,RA,12-Mar-19,25-29,S,0
60331,$226.00,F,AV,M,$226.00,GHI000112669,RA,06-Sep-19,45-49,O,0
54090,$134.00,M,AV,PP,$134.00,GHI000112669,RA,09-Aug-18,25-29,O,0
116671,$130.00,M,AV,M,$130.00,GHI000299305,RA,06-Nov-19,40-44,BP,0
94541,$280.00,M,AV,PP,$280.00,GHI000722944,RA,10-Sep-20,35-39,O,0
44639,$230.00,F,AV,NE,$230.00,GHI000112669,RA,23-Dec-16,17,O,0
26357,$250.00,M,AV,M,$250.00,GHI001675529,RA,31-Jul-20,35-39,AM,0
65840,$158.00,M,AV,O,$158.00,GHI000112669,RA,25-Sep-20,60-64,O,0
46487,$208.00,F,AV,M,$208.00,GHI000112669,RA,27-Apr-17,30-34,O,0
37081,$420.00,F,AV,M,$420.00,GHI001260288,RA,27-Feb-18,35-39,W,0
36890,$250.00,F,AV,NE,$250.00,GHI000571912,RA,24-Dec-18,35-39,S,0
115710,$315.00,F,RP,M,$314.50,GHI000088570,RA,01-May-18,20-24,W,0
80019,$330.00,M,AV,NE,$330.00,GHI000992273,RA,02-Jul-19,65+,C,0
347,$600.00,F,RP,M,$600.00,GHI001760772,RA,16-Jul-19,40-44,EC,0
91522,$480.00,M,RP,U,$480.00,GHI000753413,RA,18-Jun-20,35-39,AM,0
301,"$1,000.00",M,AV,NE,"$1,000.00",GHI001619727,RA,03-May-19,40-44,O,1
59705,$114.00,M,AV,O,$114.00,GHI000112669,RA,02-Aug-19,60-64,O,0
22361,$96.00,F,AV,NE,$96.00,GHI000091676,RA,26-May-17,45-49,C,0
140733,$310.00,F,RP,M,$310.00,GHI000319523,RA,20-Apr-17,30-34,S,0
126187,$132.00,F,AV,NE,$132.00,GHI000086314,RA,19-May-17,60-64,O,0
103493,$560.00,F,AV,NE,$560.00,GHI000091736,RA,11-Jun-18,45-49,S,0
100681,$640.00,F,AV,NE,$640.00,GHI001956869,RA,11-May-20,40-44,N,0
88836,$500.00,F,AV,NE,$500.00,GHI000182792,RA,19-Jan-18,30-34,AM,0
59598,$226.00,F,AV,PP,$226.00,GHI000112669,RA,29-Jul-19,25-29,O,0
94419,$500.00,F,AV,PP,$500.00,GHI000722944,RA,27-Nov-19,20-24,AM,0
106363,$390.00,M,RP,NE,$390.00,GHI001300756,RA,30-Jan-19,40-44,S,0
91752,$500.00,F,AV,PP,$500.00,GHI000154922,RA,20-Aug-20,30-34,O,0
126628,$300.00,F,AV,M,$300.00,GHI000789038,RA,13-Jul-18,65+,T,0
15108,$325.00,F,AV,NE,$325.00,GHI000200718,RA,05-Oct-17,65+,N,0
70574,$620.00,F,AV,NE,$620.00,GHI000087675,RA,27-Mar-17,25-29,NL,0
7746,$342.00,F,AV,M,$342.37,GHI000238920,RA,11-Sep-17,25-29,AM,0
118123,"$1,050.00",F,AV,NE,"$1,050.00",GHI000161455,RA,24-Sep-19,40-44,Wlg,0
13314,$870.00,F,AV,M,$870.00,GHI001315607,RA,19-Nov-19,20-24,AM,0
39773,$160.00,M,AV,O,$160.00,GHI000431616,RA,12-May-17,50-54,T,0
91585,$480.00,F,AV,O,$480.00,GHI000753413,RA,05-Aug-20,20-24,AM,0
77591,"$1,190.00",M,AV,O,"$1,190.00",GHI001039884,RA,24-Jan-19,55-59,AM,0
105316,$300.00,F,AV,M,$300.00,GHI000096083,RA,18-Jun-19,55-59,O,0
33170,$420.00,F,AV,M,$420.00,GHI000935176,RA,28-Nov-19,25-29,C,0
27838,$440.00,M,AV,NE,$440.00,GHI000157983,RA,12-Dec-17,20-24,S,0
123493,$280.00,M,AV,O,$280.00,GHI000162825,RA,19-Mar-18,40-44,AM,0
113885,$350.00,F,AV,U,$350.00,GHI000780038,RA,13-Jul-18,18-19,Wlg,0
99373,$380.00,M,AV,M,$380.00,GHI000720642,RA,05-Nov-20,40-44,AM,0
126538,$225.00,F,AV,NE,$225.00,GHI000081263,RA,08-May-17,55-59,W,0
119909,$215.00,F,AV,NE,$215.00,GHI000076813,RA,24-Jul-17,55-59,AM,0
42268,$268.00,M,AV,M,$268.00,GHI001226772,RA,22-Feb-19,30-34,NL,0
94267,$550.00,F,AV,M,$550.00,GHI000722944,RA,19-Feb-18,25-29,AM,0
4696,$130.00,F,AV,NE,$130.00,GHI001076232,RA,12-Jan-17,45-49,O,0
54459,$388.00,F,RP,PP,$388.00,GHI000112669,RA,31-Aug-18,25-29,O,0
6870,$850.00,F,AV,M,$850.00,GHI000714257,RA,12-Mar-19,25-29,C,0
34859,$510.00,F,AV,NE,$510.00,GHI000167962,RA,30-Oct-20,30-34,NL,0
95275,$366.00,M,AV,NE,$365.50,GHI001328385,RA,06-Jul-18,30-34,AM,0
111572,$395.00,F,AV,M,$395.00,GHI000082031,RA,21-Feb-19,30-34,T,0
35498,"$1,125.00",M,RP,PP,"$1,125.00",GHI001664526,RA,23-Nov-20,35-39,AM,0
72541,$75.00,M,AV,M,$75.00,GHI001498372,RA,25-Aug-20,45-49,BP,0
47625,$140.00,M,AV,PP,$140.00,GHI000112669,RA,03-Jul-17,55-59,O,0
23147,$195.00,F,AV,M,$195.00,GHI000151827,RA,14-Jun-19,18-19,C,0
18700,$900.00,F,AV,M,$900.00,GHI001353732,RA,23-Apr-18,25-29,AM,0
54083,$420.00,F,RP,M,$420.00,GHI000112669,RA,09-Aug-18,45-49,O,0
116169,$200.00,M,AV,NE,$200.00,GHI000077856,RA,23-Feb-17,50-54,AM,0
30948,$430.00,M,AV,O,$430.00,GHI001267204,RA,26-Feb-18,45-49,AM,0
74452,$740.00,F,AV,NE,$740.00,GHI000100899,RA,06-Jan-20,25-29,C,0
137941,$740.00,M,AV,M,$740.00,GHI000074516,RA,19-Mar-18,40-44,AM,0
20143,$250.00,M,RP,O,$250.00,GHI001463047,RA,04-Jan-19,35-39,AM,0
28247,$560.00,M,RP,NE,$560.00,GHI000134686,RA,01-Feb-17,50-54,AM,0
83215,"$1,190.00",F,AV,M,"$1,190.00",GHI000434714,RA,15-Jul-19,35-39,Wlg,0
91199,$500.00,M,AV,M,$500.00,GHI000753413,RA,19-Jun-19,40-44,AM,0
96081,$218.00,F,AV,O,$218.00,GHI001206283,RA,21-Mar-18,65+,O,0
130048,$585.00,M,AV,NE,$585.00,GHI000100619,RA,21-Sep-18,20-24,C,0
53002,$210.00,F,AV,M,$210.00,GHI000112669,RA,06-Jun-18,20-24,O,0
114133,$400.00,F,AV,PP,$400.00,GHI000780038,RA,28-Feb-20,20-24,Wlg,0
74817,$225.00,F,AV,NE,$225.00,GHI000182803,RA,10-Jul-20,35-39,AM,0
114050,"$1,260.00",F,AV,M,"$1,260.00",GHI000780038,RA,12-Aug-19,25-29,Wlg,0
27483,"$1,040.00",F,RP,M,"$1,040.00",GHI000541187,RA,23-Jun-17,30-34,AM,0
21317,$400.00,F,RP,U,$400.00,GHI000165668,RA,26-Sep-19,18-19,AM,0
87847,$150.00,M,AV,M,$150.00,GHI000074243,RA,16-Feb-17,50-54,NL,0
130757,$335.00,F,AV,O,$335.40,GHI000100610,RA,15-Nov-18,25-29,Wlg,0
100712,$900.00,F,AV,M,$900.00,GHI001316876,RA,06-Apr-17,25-29,NL,0
137412,$520.00,F,AV,M,$520.00,GHI000081366,RA,15-May-19,55-59,AM,0
33518,$440.00,M,AV,U,$440.00,GHI001014273,RA,07-Jan-19,30-34,AM,0
57291,$222.00,F,AV,M,$222.00,GHI000112669,RA,15-Mar-19,20-24,O,0
5148,$860.00,F,AV,M,$860.00,GHI001229828,RA,21-Mar-17,25-29,W,0
32253,$185.00,F,AV,NE,$185.00,GHI000136707,RA,28-Jul-17,18-19,O,0
60358,$248.00,F,AV,M,$248.00,GHI000112669,RA,09-Sep-19,45-49,O,0
34564,$295.00,M,AV,NE,$295.00,GHI000088522,RA,31-Oct-17,50-54,AM,0
106842,$320.00,F,AV,NE,$320.00,GHI000080703,RA,14-Mar-19,50-54,W,0
115792,$350.00,F,AV,M,$350.00,GHI000088570,RA,12-Aug-19,60-64,W,0
36119,$420.00,F,AV,NE,$420.00,GHI000645377,RA,13-Sep-17,50-54,C,0
66198,$163.00,F,AV,PP,$163.00,GHI000112669,RA,19-Oct-20,65+,O,0
134325,$700.00,F,AV,NE,$700.00,GHI000209158,RA,27-Aug-18,30-34,C,0
34570,$400.00,M,AV,M,$400.00,GHI000088522,RA,08-May-18,40-44,AM,0
101056,$700.00,F,AV,NE,$700.00,GHI000097316,RA,04-Oct-17,30-34,W,0
62280,$136.00,M,AV,M,$136.00,GHI000112669,RA,08-Jan-20,50-54,O,0
80840,$190.00,F,AV,NE,$190.00,GHI002063104,RA,11-Sep-20,20-24,BP,0
91895,$590.00,F,AV,NE,$590.00,GHI000969728,RA,11-Jan-19,30-34,NL,0
102308,$140.00,F,AV,M,$140.00,GHI000096186,RA,07-Jun-18,40-44,S,0
80175,$640.00,F,AV,NE,$640.00,GHI001773064,RA,31-Oct-19,60-64,AM,0
31126,$100.00,F,AV,M,$100.00,GHI001533697,RA,05-Oct-20,30-34,AM,0
135672,$330.00,F,AV,NE,$330.00,GHI000142388,RA,10-Mar-20,40-44,BP,0
65530,$136.00,F,AV,PP,$136.00,GHI000112669,RA,07-Sep-20,55-59,O,0
32037,$360.00,M,AV,M,$360.00,GHI000218382,RA,01-Dec-16,20-24,T,0
24550,$280.00,F,AV,NE,$280.00,GHI000769294,RA,13-Nov-19,30-34,O,0
90633,$280.00,M,AV,PP,$280.00,GHI000753413,RA,19-Feb-18,20-24,AM,0
115071,$192.00,F,AV,O,$192.00,GHI001220608,RA,02-May-17,25-29,W,0
140599,$860.00,F,AV,M,$860.00,GHI001381125,RA,28-Nov-17,25-29,AM,0
86631,$295.00,M,AV,M,$295.00,GHI000140589,RA,09-Nov-18,20-24,T,0
128469,$330.00,F,AV,NE,$330.00,GHI000094154,RA,21-May-19,25-29,C,0
5283,$233.00,F,AV,M,$232.50,GHI000527875,RA,24-Nov-20,35-39,EC,0
3488,$480.00,F,AV,M,$480.00,GHI000151115,RA,08-Sep-20,45-49,O,0
44835,$118.00,F,AV,M,$118.00,GHI000112669,RA,16-Jan-17,40-44,O,0
23058,$440.00,F,AV,PP,$440.00,GHI000081916,RA,19-Jun-18,20-24,AM,0
97583,$500.00,M,AV,PP,$500.00,GHI001107977,RA,15-Mar-19,35-39,AM,0
98347,$160.00,M,AV,M,$160.00,GHI000096173,RA,20-Dec-16,20-24,S,0
20060,$330.00,F,RP,M,$330.00,GHI001195536,RA,17-May-17,45-49,N,0
53663,$165.00,M,RP,PP,$165.00,GHI000112669,RA,16-Jul-18,25-29,O,0
62136,$226.00,F,AV,M,$226.00,GHI000112669,RA,23-Dec-19,20-24,O,0
35104,$400.00,M,AV,M,$400.00,GHI000493578,RA,08-Apr-19,25-29,AM,0
36673,$460.00,F,RP,NE,$460.00,GHI000079196,RA,23-Aug-17,45-49,BP,0
22527,$280.00,M,AV,NE,$280.00,GHI000091676,RA,18-Feb-20,25-29,C,0
108872,$450.00,F,AV,M,$450.00,GHI000345603,RA,21-May-19,20-24,AM,0
60078,$108.00,M,AV,M,$108.00,GHI000112669,RA,22-Aug-19,40-44,O,0
91250,$460.00,M,RP,U,$460.00,GHI000753413,RA,16-Aug-19,35-39,AM,0
16151,$660.00,F,AV,NE,$660.00,GHI000559129,RA,15-Jan-18,35-39,O,0
57352,$222.00,F,AV,M,$222.00,GHI000112669,RA,20-Mar-19,20-24,O,0
61563,$226.00,F,AV,M,$226.00,GHI000112669,RA,25-Nov-19,25-29,O,0
110197,$148.00,M,AV,M,$147.50,GHI000157219,RA,18-May-17,20-24,C,0
43264,$550.00,F,AV,M,$550.00,GHI000444164,RA,16-May-19,40-44,W,0
53499,$106.00,M,AV,PP,$106.00,GHI000112669,RA,05-Jul-18,60-64,O,0
65046,$124.00,F,AV,NE,$124.00,GHI000112669,RA,04-Aug-20,50-54,O,0
91142,$600.00,M,AV,M,$600.00,GHI000753413,RA,30-Apr-19,45-49,AM,0
60474,$226.00,F,AV,NE,$226.00,GHI000112669,RA,17-Sep-19,35-39,O,0
111670,$429.00,F,RP,M,$428.50,GHI000187464,RA,15-Mar-18,30-34,Wlg,0
7545,$700.00,F,AV,O,$700.00,GHI001264137,RA,23-Dec-16,55-59,AM,0
139671,$240.00,M,AV,NE,$240.00,GHI001153793,RA,14-Sep-20,55-59,BP,0
135348,$590.00,F,AV,M,$590.00,GHI000666881,RA,06-Mar-19,20-24,AM,0
47106,$210.00,F,AV,M,$210.00,GHI000112669,RA,06-Jun-17,30-34,O,0
12947,$540.00,F,AV,NE,$540.00,GHI000140573,RA,23-Jan-20,25-29,AM,0
103329,$525.00,F,AV,M,$525.00,GHI000411908,RA,20-Nov-19,20-24,O,0
75558,$300.00,F,RP,NE,$300.00,GHI001376782,RA,15-Apr-19,55-59,S,0
21541,"$1,040.00",M,RP,PP,"$1,040.00",GHI001446144,RA,17-Nov-17,30-34,AM,0
30514,$306.00,F,AV,M,$306.00,GHI000075301,RA,23-May-17,25-29,NL,0
35021,$400.00,M,RP,PP,$400.00,GHI000493578,RA,05-Jan-17,30-34,AM,0
70717,$460.00,M,AV,O,$460.00,GHI002002189,RA,02-Jul-20,35-39,C,0
12486,$500.00,F,AV,M,$500.00,GHI000189185,RA,10-Sep-20,55-59,AM,0
46356,$104.00,M,AV,M,$104.00,GHI000112669,RA,13-Apr-17,50-54,O,0
8995,$800.00,F,AV,NE,$800.00,GHI000349460,RA,22-Jan-18,20-24,NL,0
33036,$300.00,M,AV,M,$300.00,GHI001639936,RA,14-Jul-20,25-29,O,0
41229,$180.00,F,AV,PP,$180.00,GHI001354498,RA,14-Nov-17,65+,O,0
62314,$108.00,F,AV,NE,$108.00,GHI000112669,RA,10-Jan-20,45-49,O,0
124245,$175.00,F,AV,M,$175.00,GHI001256714,RA,24-Apr-19,20-24,O,0
35147,$400.00,M,RP,M,$400.00,GHI000493578,RA,05-Feb-20,30-34,AM,0
94078,$113.00,F,AV,M,$113.00,GHI000171024,RA,26-Jul-17,50-54,NL,0
18924,$420.00,F,AV,M,$420.00,GHI000097590,RA,01-Sep-20,55-59,C,0
28884,$800.00,F,AV,NE,$800.00,GHI000091505,RA,07-Aug-18,35-39,S,0
73432,$280.00,M,AV,NE,$280.00,GHI000312072,RA,11-Oct-17,30-34,AM,0
86735,$420.00,M,AV,M,$420.00,GHI000141109,RA,17-Oct-19,50-54,O,0
51891,$232.00,F,AV,M,$232.00,GHI000112669,RA,15-Mar-18,45-49,O,0
105836,$265.00,F,RP,O,$265.00,GHI000205600,RA,18-Jun-18,20-24,S,0
63880,$124.00,M,AV,M,$124.00,GHI000112669,RA,18-May-20,45-49,O,0
39136,$600.00,M,AV,O,$600.00,GHI001521929,RA,23-Jan-19,55-59,AM,0
60040,$185.00,F,RP,PP,$185.00,GHI000112669,RA,19-Aug-19,40-44,O,0
48913,$132.00,F,AV,M,$132.00,GHI000112669,RA,08-Sep-17,60-64,O,0
95142,$690.00,M,AV,NE,$690.00,GHI000143635,RA,04-Mar-20,25-29,EC,0
61164,$226.00,F,AV,M,$226.00,GHI000112669,RA,31-Oct-19,20-24,O,0
128685,"$1,100.00",F,AV,M,"$1,100.00",GHI001648412,RA,13-Dec-18,25-29,Wlg,0
112178,"$1,056.00",M,AV,M,"$1,055.75",GHI000087692,RA,26-Sep-18,65+,C,0
107818,$790.00,F,AV,O,$790.00,GHI000094860,RA,02-Mar-18,30-34,C,0
14389,$450.00,F,AV,M,$450.00,GHI000089652,RA,12-Jul-18,45-49,N,0
26903,$250.00,M,AV,M,$250.00,GHI000160031,RA,16-Oct-20,40-44,O,0
113190,$760.00,F,RP,M,$760.00,GHI000094993,RA,31-May-17,35-39,EC,0
74568,$300.00,M,AV,M,$300.00,GHI001640985,RA,06-Aug-20,50-54,O,0
84680,$360.00,F,AV,M,$360.00,GHI001816349,RA,16-Sep-20,25-29,AM,0
16110,$375.00,F,AV,NE,$375.00,GHI000248066,RA,18-Mar-19,30-34,N,0
31802,$260.00,M,AV,M,$260.00,GHI000342789,RA,17-Jul-19,40-44,Wlg,0
8072,$610.00,M,AV,NE,$610.00,GHI000143720,RA,01-Nov-18,25-29,W,0
5747,$106.00,M,AV,M,$106.00,GHI000135471,RA,09-Aug-18,35-39,O,0
60055,$136.00,M,AV,M,$136.00,GHI000112669,RA,21-Aug-19,55-59,O,0
37253,$140.00,M,AV,NE,$140.00,GHI001410307,RA,17-Jul-20,30-34,N,0
14198,$270.00,M,AV,M,$270.00,GHI000179530,RA,16-Jul-18,40-44,T,0
36485,$350.00,F,AV,NE,$350.00,GHI001328393,RA,02-Jul-19,17,O,0
82725,$244.00,F,AV,M,$244.00,GHI000076617,RA,04-Sep-20,30-34,O,0
42280,$134.00,F,AV,M,$134.00,GHI001226772,RA,02-Apr-19,60-64,NL,0
13163,$460.00,F,AV,M,$460.00,GHI000134149,RA,14-Feb-20,60-64,AM,0
135097,$200.00,F,RP,M,$200.00,GHI001525763,RA,03-Dec-19,25-29,BP,0
26761,$330.00,M,AV,NE,$330.00,GHI001641219,RA,28-Nov-18,65+,NL,0
72525,$75.00,F,AV,M,$75.00,GHI001498372,RA,23-Mar-18,45-49,BP,0
7374,$300.00,F,AV,M,$300.00,GHI001553934,RA,20-Feb-20,30-34,NL,0
4723,$276.00,M,AV,NE,$276.00,GHI001076232,RA,24-Apr-18,65+,O,0
52732,$133.00,F,AV,PP,$133.00,GHI000112669,RA,17-May-18,45-49,O,0
19201,$480.00,M,AV,M,$480.00,GHI001811200,RA,30-Sep-19,16,O,0
99063,$540.00,F,AV,PP,$540.00,GHI000437510,RA,12-Jul-19,20-24,AM,0
36625,$250.00,M,AV,O,$250.00,GHI000364315,RA,16-Jan-20,60-64,AM,0
70753,$390.00,M,RP,O,$390.00,GHI001349120,RA,26-May-17,40-44,N,0
51933,$236.00,M,AV,U,$236.00,GHI000112669,RA,19-Mar-18,40-44,O,0
28728,$185.00,M,AV,O,$185.00,GHI000079139,RA,01-Dec-16,60-64,BP,0
51576,$176.00,F,AV,PP,$176.00,GHI000112669,RA,23-Feb-18,60-64,O,0
64684,$152.00,M,AV,NE,$152.00,GHI000112669,RA,10-Jul-20,55-59,O,0
4916,$200.00,F,AV,NE,$200.00,GHI001304576,RA,04-Oct-18,65+,O,0
104072,$370.00,F,AV,M,$370.00,GHI000096085,RA,15-Nov-18,40-44,C,0
68658,$185.00,M,AV,NE,$185.00,GHI000143648,RA,30-Jun-20,40-44,T,0
34750,$560.00,F,AV,M,$560.00,GHI001308416,RA,30-Jul-19,20-24,AM,0
105374,$270.00,F,AV,M,$270.00,GHI000096083,RA,08-Nov-19,30-34,O,0
10825,$320.00,F,AV,M,$320.00,GHI001908498,RA,11-Mar-20,40-44,BP,0
86080,$44.00,M,AV,O,$43.75,GHI001639957,RA,30-Nov-18,18-19,AM,0
140670,$680.00,F,AV,M,$680.00,GHI002071813,RA,22-Sep-20,30-34,AM,0
94747,$160.00,M,AV,M,$160.00,GHI000364321,RA,29-Jul-20,20-24,AM,0
60995,$226.00,M,AV,O,$226.00,GHI000112669,RA,18-Oct-19,40-44,O,0
57262,$222.00,F,AV,M,$222.00,GHI000112669,RA,14-Mar-19,30-34,O,0
42240,$134.00,M,RP,M,$134.00,GHI001226772,RA,14-Dec-18,25-29,NL,0
137066,$314.00,F,AV,O,$313.50,GHI000099606,RA,28-Dec-16,20-24,Wlg,0
8033,$530.00,F,AV,M,$530.00,GHI000143720,RA,07-May-18,40-44,W,0
28882,$220.00,F,AV,O,$220.00,GHI000091505,RA,02-Jul-18,25-29,S,0
122406,$460.00,M,AV,PP,$460.00,GHI000086404,RA,08-Feb-18,55-59,AM,0
63840,$244.00,F,AV,PP,$244.00,GHI000112669,RA,15-May-20,20-24,O,0
141239,$450.00,F,RP,O,$450.00,GHI001763335,RA,17-Jul-19,25-29,EC,0
75624,"$1,000.00",F,AV,M,"$1,000.00",GHI002089218,RA,13-Oct-20,18-19,O,0
126564,$240.00,M,AV,NE,$240.00,GHI000081263,RA,24-Jun-19,45-49,W,0
6635,$350.00,F,AV,M,$350.00,GHI001060621,RA,24-Jul-18,20-24,S,0
92683,"$1,040.00",M,AV,NE,"$1,040.00",GHI000144128,RA,30-Jul-19,65+,O,0
24731,$220.00,M,AV,O,$220.00,GHI001497092,RA,11-Apr-18,25-29,AM,0
129772,$240.00,F,AV,NE,$240.00,GHI000100186,RA,24-Jul-19,65+,W,0
37288,$200.00,M,AV,O,$200.00,GHI001065220,RA,09-Jan-20,20-24,S,0
125552,$136.00,M,AV,M,$136.00,GHI001086470,RA,30-Jul-19,60-64,O,0
140946,$300.00,F,AV,M,$300.00,GHI000094105,RA,31-Jan-19,45-49,NL,0
120451,$770.00,F,AV,PP,$770.00,GHI002017037,RA,22-Jul-20,25-29,O,0
101645,$550.00,F,AV,M,$550.00,GHI000138571,RA,01-Apr-19,20-24,AM,0
56415,$222.00,F,AV,NE,$222.00,GHI000112669,RA,15-Jan-19,35-39,O,0
127598,"$1,000.00",F,RP,M,"$1,000.00",GHI001410305,RA,27-Oct-17,45-49,AM,0
